,"Zone17_Pressure__change_quantiles__f_agg_""mean""__isabs_False__qh_1.0__ql_0.0","Zone9_Pressure__fft_coefficient__coeff_48__attr_""imag""","Zone17_Pressure__fft_coefficient__coeff_34__attr_""abs""","Zone17_Pressure__fft_coefficient__coeff_74__attr_""abs""","Zone28_Pressure__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.6",Zone17_Pressure__spkt_welch_density__coeff_5,Zone16_Pressure__count_below_mean,"Zone17_Pressure__fft_coefficient__coeff_33__attr_""abs""","Zone10_Pressure__fft_coefficient__coeff_32__attr_""imag""","Zone11_Pressure__fft_coefficient__coeff_3__attr_""real""","Zone27_Pressure__fft_coefficient__coeff_54__attr_""angle""","Zone17_Pressure__fft_coefficient__coeff_98__attr_""real""","Zone15_Pressure__augmented_dickey_fuller__attr_""pvalue""","Zone16_Pressure__fft_aggregated__aggtype_""kurtosis""","Zone17_Pressure__fft_coefficient__coeff_47__attr_""abs""","Zone17_Pressure__fft_coefficient__coeff_24__attr_""abs""","Zone15_Pressure__augmented_dickey_fuller__attr_""teststat""","Zone11_Pressure__fft_coefficient__coeff_32__attr_""abs""","Zone9_Pressure__fft_coefficient__coeff_15__attr_""abs""","Zone15_Pressure__fft_coefficient__coeff_50__attr_""angle""",target
18,50.36228956228957,202524.95224101504,139065.35091052204,81405.21776451464,388.3936781609195,1575667.024992724,692.0,122621.09386341592,82343.0916609473,-892096.7168601034,2.177764780143193,-23135.933143864488,0.6979441103164712,-6.648676890417103,133433.51545562135,229572.8471501608,-1.1422219052570888,313636.4577381029,451378.08883315563,58.601508580045916,1
19,86.93423517169614,195216.62611182328,512813.964027698,218916.11021278863,128.3867724867725,312405474.06983435,844.0,441760.1978985576,349418.7529366036,2533829.0093763443,100.61701091474865,-78884.59840195559,1.0,-6.632542709052048,354610.88395073224,620598.8570433358,3.498336047549988,382039.0406149214,573948.1993157505,110.1668681664643,0
20,91.54537634408602,196863.86740954046,444363.1069091935,164251.21820503677,205.03532608695645,204180660.6552612,727.0,431168.19762416725,130946.53671625465,-239208.83739052448,86.11973566314579,-31562.98281725392,0.7887654747623434,-7.046882521272553,297246.2694886938,454851.8499362982,-0.8975886433250507,242554.98862385371,435002.1515740113,155.50067930758138,0
21,78.82489082969433,135624.69254340252,274813.00884926517,139320.25173389266,186.15690607734788,43114463.26127813,731.0,321317.0143580077,196094.19794572983,-3242023.3699111305,10.396061555436367,-23540.000465304434,0.3974373890322955,-6.847910302392932,168300.65970464243,361507.4742420081,-1.7660598815493334,208454.1723297337,319848.4952626084,-163.94840896160534,1
22,77.17241379310343,202974.70581390048,420062.9234449347,172095.75766111194,312.1456647398842,122878.74733386867,702.0,413133.7213776442,235935.0519180335,-4070949.6916466886,60.39189104366911,-25921.27878569681,0.3062618341749302,-6.796056493574266,103998.28555144383,209694.9571553459,-1.9558466339716751,498074.6822986778,655497.4711223225,-20.700133510677226,1
23,59.873340587595216,92627.49602378006,227270.0627458831,140071.29436769732,501.28435754189974,128442315.93505897,755.0,309428.6130537197,263370.7152980875,-2820281.5677531776,168.70622044434424,-17510.410164649318,0.7089770126995599,-6.282221410683688,215277.1690481968,368575.82807040896,-1.1151886092813248,562081.7892891407,116605.37991386447,-68.94302812466057,1
24,72.8241232731137,137768.15219258727,369859.88646634476,158363.93122295904,346.131891891892,107436179.95533638,701.0,401322.91279118654,33376.15998712248,451093.20092994225,117.2347299344572,-22595.6595228424,0.32588381599202904,-6.795193688465876,199368.75186495754,308370.5270350659,-1.9131856488940715,263940.3086111311,328528.33023840643,-134.64963758783705,1
25,68.88105147864185,198160.1770081661,257037.1600264137,131056.73867279384,245.64581005586567,28080168.40897993,751.0,270519.83744866174,137814.92256237403,908645.8206371495,157.5369684697429,-23385.98463827767,0.9332725914880722,-6.620053971533451,209774.3800003852,420896.2682484361,-0.24242115382133,25574.8880349267,938366.6819784784,37.430935476254774,1
26,62.137885010266935,193376.2228663049,265377.0411255792,127484.23289988795,555.2744791666668,2413699.203832271,740.0,283411.4353061985,269753.9084624707,1678914.5012802337,173.0838733697113,-17458.977701234144,0.8904680746568311,-6.258066376114488,185041.20603057032,372973.2067310732,-0.5078875843118327,130741.12443580586,716139.8788657165,5.845467395168983,1
27,59.07928653624858,139160.66860412073,146691.1587357626,83686.82781877734,424.8906432748536,301812.947347533,717.0,177842.97833088762,138373.22137867092,-4347968.652291859,109.65443114014376,-12549.919129710037,0.7817461066727897,-6.769267066309552,146970.19655856714,271418.36155821866,-0.9187171859293648,315096.86050921504,490448.60571220005,-1.6205870602988697,1
28,51.30346756152125,116642.07872190206,237512.1782433877,131523.58143871522,607.1885714285714,522295.1794041853,728.0,225746.3583205509,234887.5068693991,-1857700.1590642328,110.8979165229526,2609.0099544728746,0.4093072364897865,-6.565545293151977,100295.36408101511,385482.3795352898,-1.7426015313300145,460756.794827845,293611.1593361104,-71.44453197711549,1
29,99.32566844919786,281512.5239653981,486436.7604612311,201516.1625613327,122.12043010752605,1220585927.8645625,832.0,744347.760702646,512353.6255999482,3238380.2672380363,86.31364252063648,-112023.43723025484,0.9717431694735822,-6.963433096430075,463226.2174986364,705264.8885061437,0.19084064905082085,671891.9171005506,459920.2754781036,55.49593936486816,0
30,74.45481727574749,186228.0602466716,321202.09103057696,78006.65648090628,436.3808988764045,27214567.351350266,741.0,369802.8369584633,406282.2704971101,-3764486.1985354763,154.66894863800087,18437.673478404962,0.12681925561701124,-6.866501127782669,298297.18575330323,397476.23188797047,-2.4549668766087445,453312.28603328357,554834.9586283254,64.72619433681578,1
31,94.90202702702706,179007.09214104657,297139.4754405154,201653.09843242023,160.21091954022998,609995.7793565465,711.0,447518.5578738379,254615.74886367554,-1767074.9489201438,93.22535185052936,-31795.048475249183,0.7264591897187058,-6.970820459019673,296520.03951840056,722692.3308056878,-1.0710975767497342,481995.1885450412,519300.1354974663,161.92878113674297,0
32,87.28712541620422,154246.41620446017,398829.25337468454,179645.39047943594,312.1937499999998,149925319.8404273,729.0,437841.86246980296,62078.74645103367,-704750.6782692288,111.83677744096451,-35275.377836498905,0.9466595196928752,-6.792493449955423,246215.4996059742,350608.17354109866,-0.12721421904349742,156505.38116294134,354433.24384629866,132.06489637541566,1
33,59.17569060773482,156885.45856362034,158155.83866604874,83422.44596156012,332.6039106145251,11390208.87938402,744.0,217784.31159652225,353936.03801653016,-3879243.9322713288,122.61072950359082,-6693.011635462574,0.7914119296091868,-6.6349870517366965,177143.34820508835,254042.4532742823,-0.8894957599070763,845447.0932809188,620835.6307708889,33.950250002806484,1
34,67.31576413959085,83367.83842237995,246047.86621426823,89471.23226806494,669.9302469135803,334468.95751660544,717.0,209633.09838476148,-51589.71873726131,-4135880.783248288,79.99895872241693,-26912.495328872414,0.6337071486978824,-6.354200868560713,165015.09619800528,364424.664017151,-1.2900608103774802,195519.66868989915,294899.2064876939,-17.582833980470912,1
35,62.69989212513485,274168.141057198,230016.4183322365,110758.58605803557,444.54530386740316,20762740.281678345,763.0,186124.82601898702,-230445.82100829761,270110.1138518516,91.77568275127277,-20699.07076336626,0.6568129655095906,-6.38913890869301,121480.88061340414,440045.0577186235,-1.2385129754742803,714475.924066068,467668.4966553487,83.76884842826236,0
36,40.02018561484918,11301.771911713886,205375.0237340136,95641.09037282306,687.2676646706587,762741.9595447045,713.0,153184.66465257935,-148933.75136595106,-2619792.702674249,84.33915865141455,9223.050903195943,0.6388029481700548,-6.174135663367318,88663.92359995258,324079.0819679824,-1.2788259363982382,286851.0058391084,141223.9798198284,-43.11788704143898,1
37,84.05151856017999,251577.45824292809,409983.4849446449,171680.93506465992,227.8335227272728,461145.5285916239,737.0,407485.1335337512,223521.6905498476,-4061254.8453150117,83.28241560706509,-19586.989545398603,0.8024776427409972,-6.387286862141006,263105.6066172922,556808.0614819558,-0.8548488617224561,378311.9894628455,363740.13777015056,82.93952370871676,0
38,66.13818770226538,152045.3864836417,206356.12168821023,115599.1416218136,429.02555555555574,74866509.79956327,720.0,325379.54345619906,311028.1050696105,-36636.653612948016,95.84337583095869,-37289.63031182275,0.8070400556233768,-6.3021722108428575,176018.5301760945,397288.3529508242,-0.8401594561164539,451772.6834592537,359019.1337783688,171.55962644193255,1
